64
-208.607150493	238.499040058	2.35092794429
207.400973515	152.888741828	1.86592089284
-113.125583858	203.404743158	1.33201597505
-135.255570733	-115.833185632	2.0127631836
65.7183755432	-16.8361750759	-2.31258795743
-104.942613012	-17.6779020068	0.641365155863
192.485311184	25.8566036731	0.604750467256
128.751444832	-235.370477103	0.672764561944
-52.8755062624	62.5939201819	-1.06793813363
212.878072198	-158.144449913	-0.603035864553
-41.6202449711	-163.876872353	-0.0514810825066
143.283583721	-110.187635637	-2.4965803558
74.4732669447	-219.280028759	0.858077415674
-175.085368732	-34.0392640793	-1.29057513381
-163.892563149	-161.81183466	-2.40771742667
200.823157666	174.835114066	-0.0367397707916
159.571785072	-78.6328317479	1.97947773115
-164.676903539	-216.659210698	0.865030370411
-0.288112016671	-188.619601493	1.04409206279
85.4026060497	-54.2105335419	0.0547804106773
197.52596464	28.0078664612	-1.26596591205
-84.8989905027	53.2559002383	-1.98185369767
-239.906628619	-225.069126033	1.73592713665
195.487138322	-90.5351102148	1.30155123361
-14.725340796	22.767020598	1.47900414834
-71.4932862025	170.893666178	1.98553207105
108.35714901	211.455120403	-1.46714276167
-234.384544788	-17.8754116633	-2.22190904316
98.8001961331	-25.3118847407	0.641752667474
27.5523941508	-17.9248544311	0.862167674146
161.214443194	236.684402951	-0.994117359473
70.125765437	183.851007218	-0.952852054921
49.6318059077	4.15443591024	-2.04681381912
136.185424105	-23.4122250701	-1.71856377069
-126.827392274	-44.1975400994	-1.54242295085
-165.488199036	-168.559413561	1.26105201327
-214.599543748	33.3002924326	-0.867678543715
-239.939778493	-92.7335922102	-2.05227718507
-52.2916465427	-120.002931394	-0.275185142144
185.531458424	225.597925722	1.21224306794
-38.7862443504	-138.84662064	1.28598802564
211.110883112	48.228868833	-0.0345805257234
-174.985279239	83.2462894296	2.14989335343
85.0449878376	196.94770792	1.27002257194
248.217956024	240.926206487	-1.44826658684
-100.349983783	42.9937282423	-2.39484281233
25.047052878	94.6675576612	0.980442272865
-203.196682653	174.431333711	-0.92380699623
-31.9335514812	50.3091543652	0.504830416681
162.77735269	200.136171838	1.03857164452
99.4092667417	-201.367564532	0.958641569186
164.892992636	233.821915543	2.49311517776
29.0554320137	-85.9550818389	-1.38601370251
167.300022462	176.665009383	2.23229468311
-145.402531874	-165.221019006	1.23017167575
-43.7538887455	-214.327262283	0.189985555959
-52.5244439918	37.6278777444	-0.759485117134
-22.1250604178	5.78732253157	1.28853413344
88.9818545678	-102.445095438	1.54054289321
-73.3076440485	-177.425895209	-1.13475764759
1.24262389465	100.948824354	1.46429341064
105.505059143	-192.371170811	1.85829631127
7.29341187801	-215.744132861	-2.20633653411
-198.942721558	232.331164233	2.43303203561
